makerCode,makerName,modelCode,modelName,modelDetailCode,modelDetailName,modelDetailYearLabel,gradeCode,gradeName,gradeYearLabel,gradeDetailCode,gradeDetailName,gradeDetailYearLabel,leafLevel,cnt
"A67","BMW","B143","그란투리스모(GT)","C2614","그란투리스모(GT) 6시리즈","(17 ~ 25년)","D19026","630i xDrive","","E39548","M 스포츠팩","","level5","2"
"A67","BMW","B140","M시리즈","C2799","X3M","(19 ~ 25년)","D19028","3.0","","E41030","컴페티션","","level5","2"
"A67","BMW","B138","8시리즈","C2806","8시리즈(2세대)","(19 ~ 현재)","D19056","그란쿠페 840i xDrive","","E39609","M 스포츠","","level5","1"
"A67","BMW","B141","X시리즈","C1593","X1(2세대)","(16 ~ 23년)","D19137","20i xDrive","","E39789","M 스포츠팩","","level5","1"
"A67","BMW","B141","X시리즈","C1593","X1(2세대)","(16 ~ 23년)","D19137","20i xDrive","","E41142","x라인 스페셜에디션","","level5","1"
"A67","BMW","B141","X시리즈","C2700","X2","(18 ~ 24년)","D19191","20i xDrive","","E39863","어드밴티지","","level5","1"
"A67","BMW","B141","X시리즈","C2830","X6(3세대)","(19 ~ 현재)","D19204","30d xDrive","","E39905","M 스포츠팩","","level5","2"
"A67","BMW","B135","5시리즈","C2573","5시리즈(7세대)","(17 ~ 23년)","D19206","530e","","E40045","M 스포츠팩","","level5","2"
"A67","BMW","B135","5시리즈","C2573","5시리즈(7세대)","(17 ~ 23년)","D19206","530e","","E41101","럭셔리","","level5","1"
"A67","BMW","B135","5시리즈","C2573","5시리즈(7세대)","(17 ~ 23년)","D19206","530e","","E39909","럭셔리 라인 플러스","","level5","1"
"A67","BMW","B131","1시리즈","C2790","1시리즈(3세대)","(20 ~ 25년)","D19214","118d","","E41139","조이","","level5","1"
"A67","BMW","B141","X시리즈","C2623","X3(3세대)","(17 ~ 24년)","D19246","20i xDrive","","E41143","M 스포츠","","level5","4"
"A67","BMW","B141","X시리즈","C2703","X4(2세대)","(18 ~ 현재)","D19247","20i xDrive","","E42281","M스포츠","","level5","2"
"A67","BMW","B141","X시리즈","C2703","X4(2세대)","(18 ~ 현재)","D19247","20i xDrive","","E40003","M스포츠 X","","level5","1"
"A67","BMW","B141","X시리즈","C2703","X4(2세대)","(18 ~ 현재)","D19247","20i xDrive","","E41934","M스포츠 X 온라인 익스클루시브","","level5","1"
"A67","BMW","B141","X시리즈","C2703","X4(2세대)","(18 ~ 현재)","D19247","20i xDrive","","E40002","x라인","","level5","2"
"A67","BMW","B141","X시리즈","C2623","X3(3세대)","(17 ~ 24년)","D19281","30e xDrive","","E40074","M 스포츠","","level5","3"
"A67","BMW","B133","3시리즈","C2729","3시리즈(7세대)","(19 ~ 현재)","D19294","320i","","E42565","M 스포츠 퍼포먼스팩","","level5","1"
"A67","BMW","B133","3시리즈","C2729","3시리즈(7세대)","(19 ~ 현재)","D19294","320i","","E40109","M 스포츠팩","","level5","4"
"A67","BMW","B133","3시리즈","C2729","3시리즈(7세대)","(19 ~ 현재)","D19294","320i","","E40108","럭셔리 라인","","level5","2"
"A67","BMW","B133","3시리즈","C2729","3시리즈(7세대)","(19 ~ 현재)","D19294","320i","","E42564","럭셔리 이노베이션팩","","level5","1"
"A67","BMW","B133","3시리즈","C2729","3시리즈(7세대)","(19 ~ 현재)","D19308","투어링 320i","","E40846","럭셔리 라인","","level5","1"
"A67","BMW","B137","7시리즈","C1575","7시리즈(6세대)","(15 ~ 22년)","D19310","740i sDrive","","E40111","M 스포츠팩","","level5","1"
"A67","BMW","B141","X시리즈","C2708","X5(4세대)","(18 ~ 현재)","D19311","40i xDrive","","E40113","M 스포츠팩","","level5","1"
"A67","BMW","B141","X시리즈","C2830","X6(3세대)","(19 ~ 현재)","D19825","40i xDrive","","E40693","M 스포츠팩","","level5","4"
"A67","BMW","B140","M시리즈","C2953","X5M(3세대)","(20 ~ 현재)","D19860","4.4","","E41649","컴페티션","","level5","1"
"A67","BMW","B140","M시리즈","C2952","X6M(3세대)","(20 ~ 현재)","D19861","4.4","","E41650","컴페티션","","level5","1"
"A67","BMW","B133","3시리즈","C2729","3시리즈(7세대)","(19 ~ 현재)","D19901","330e","","E40873","럭셔리 라인","","level5","1"
"A67","BMW","B141","X시리즈","C2708","X5(4세대)","(18 ~ 현재)","D19910","45e xDrive","","E40888","M 스포츠팩","","level5","1"
"A67","BMW","B141","X시리즈","C2708","X5(4세대)","(18 ~ 현재)","D19910","45e xDrive","","E40887","x라인","","level5","2"
"A67","BMW","B133","3시리즈","C2729","3시리즈(7세대)","(19 ~ 현재)","D19929","투어링 320d","","E40940","M 스포츠 팩","","level5","1"
"A67","BMW","B135","5시리즈","C2573","5시리즈(7세대)","(17 ~ 23년)","D19999","523d","","E41098","M 스포츠팩","","level5","1"
"A67","BMW","B135","5시리즈","C2573","5시리즈(7세대)","(17 ~ 23년)","D20000","523d xDrive","","E41100","M 스포츠팩","","level5","1"
"A67","BMW","B141","X시리즈","C2728","X7","(19 ~ 현재)","D20023","40d xDrive","","E44553","M 스포츠팩 6인승","","level5","2"
"A67","BMW","B141","X시리즈","C2728","X7","(19 ~ 현재)","D20023","40d xDrive","","E44554","디자인퓨어 엑셀런스 7인승","","level5","1"
"A67","BMW","B134","4시리즈","C3033","4시리즈(2세대)","(21 ~ 현재)","D20170","쿠페 420i","","E41428","M 스포츠팩","","level5","1"
"A67","BMW","B134","4시리즈","C3033","4시리즈(2세대)","(21 ~ 현재)","D20172","컨버터블 420i","","E41430","M 스포츠팩","","level5","1"
"A67","BMW","B132","2시리즈","C2843","2시리즈(2세대)","(20 ~ 현재)","D20472","그란쿠페 220i","","E41949","M 스포츠","","level5","1"
"A67","BMW","B140","M시리즈","C3073","M4(2세대)","(21 ~ 현재)","D20639","M4 xDrive 컨버터블","","E42306","컴페티션 M","","level5","1"
"A67","BMW","B139","i시리즈","C3150","iX3","(21 ~ 현재)","D20656","eDrive","","E42333","M 스포츠팩","","level5","2"
"A67","BMW","B139","i시리즈","C3224","i4","(22 ~ 현재)","D20930","eDrive40","","E42778","M 스포츠","","level5","2"
"A67","BMW","B139","i시리즈","C3224","i4","(22 ~ 현재)","D20931","M50 xDrive","","E42780","프로","","level5","1"
"A67","BMW","B132","2시리즈","C3305","액티브투어러(2세대)","(22 ~ 현재)","D22132","220i","","E44779","어드밴티지","","level5","1"
"A67","BMW","B141","X시리즈","C2708","X5(4세대)","(18 ~ 현재)","D22215","M60i xDrive","","E44951","프로","","level5","1"
"A67","BMW","B135","5시리즈","C3461","5시리즈(8세대)","(23 ~ 현재)","D22284","530i xDrive","","E45111","M 스포츠","","level5","1"
"A67","BMW","B139","i시리즈","C3295","i7","(22 ~ 현재)","D22335","eDrive50","","E45228","M 스포츠","","level5","1"
"A67","BMW","B141","X시리즈","C3411","X1(3세대)","(23 ~ 현재)","D22337","20i xDrive","","E45231","x라인","","level5","1"
"A67","BMW","B139","i시리즈","C1026","i3","(14 ~ 21년)","D5804","룩스","","E37213","120Ah","","level5","1"
"A67","BMW","B131","1시리즈","C307","1시리즈(2세대)","(12 ~ 19년)","D9265","5도어 118d","","E24099","스포츠","","level5","1"
"A67","BMW","B131","1시리즈","C307","1시리즈(2세대)","(12 ~ 19년)","D9265","5도어 118d","","E32283","스포츠 라인","","level5","2"
"A67","BMW","B131","1시리즈","C307","1시리즈(2세대)","(12 ~ 19년)","D9265","5도어 118d","","E21554","어반 라인","","level5","1"
"A67","BMW","B131","1시리즈","C307","1시리즈(2세대)","(12 ~ 19년)","D9265","5도어 118d","","E21555","어반 라인팩1","","level5","1"
"A67","BMW","B131","1시리즈","C307","1시리즈(2세대)","(12 ~ 19년)","D9265","5도어 118d","","E33630","조이","","level5","1"
"A68","벤츠","B152","C클래스","C1108","C클래스(4세대)","(14 ~ 22년)","C1108D88888","등급없음","","C1108D88888E99999","세부등급없음","","level5","1"
"A68","벤츠","B147","B클래스","C1102","B클래스(2세대)","(12 ~ 18년)","D11153","B200 CDI","","E24687","블루이피션시","","level5","1"
"A68","벤츠","B152","C클래스","C1108","C클래스(4세대)","(14 ~ 22년)","D11301","C200","","E35400","AMG 라인","","level5","2"
"A68","벤츠","B152","C클래스","C1108","C클래스(4세대)","(14 ~ 22년)","D11301","C200","","E24886","아방가르드","","level5","2"
"A68","벤츠","B153","E클래스","C1117","E클래스(4세대)","(09 ~ 16년)","D11514","E200","","E25161","아방가르드","","level5","1"
"A68","벤츠","B153","E클래스","C1117","E클래스(4세대)","(09 ~ 16년)","D11519","E220 CDI 블루텍","","E25170","아방가르드","","level5","2"
"A68","벤츠","B153","E클래스","C1117","E클래스(4세대)","(09 ~ 16년)","D11527","E300","","E25184","엘레강스","","level5","2"
"A68","벤츠","B153","E클래스","C1117","E클래스(4세대)","(09 ~ 16년)","D11528","E300 4매틱","","E25186","아방가르드","","level5","2"
"A68","벤츠","B152","C클래스","C325","C클래스(3세대)","(07 ~ 14년)","D1433","C220 CDI 4매틱","","E44536","아방가르드 에디션C","","level5","1"
"A68","벤츠","B152","C클래스","C325","C클래스(3세대)","(07 ~ 14년)","D15727","C200 블루이피션시","","E30741","아방가르드","","level5","2"
"A68","벤츠","B157","GLK클래스","C334","GLK클래스","(08 ~ 15년)","D1610","GLK220 CDI 4매틱","","E21851","프리미엄","","level5","1"
"A68","벤츠","B153","E클래스","C1117","E클래스(4세대)","(09 ~ 16년)","D16818","E220 CDI","","E32302","아방가르드","","level5","1"
"A68","벤츠","B152","C클래스","C1108","C클래스(4세대)","(14 ~ 22년)","D17065","C220 d 4매틱","","E40115","아방가르드","","level5","1"
"A68","벤츠","B152","C클래스","C1108","C클래스(4세대)","(14 ~ 22년)","D17067","C220 d","","E33080","아방가르드","","level5","1"
"A68","벤츠","B155","GLC클래스","C1586","GLC클래스","(16 ~ 23년)","D17152","GLC 220d 4매틱","","E33304","프리미엄","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17329","E220d","","E33718","아방가르드","","level5","3"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17329","E220d","","E33719","익스클루시브","","level5","3"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17330","E300","","E33720","아방가르드","","level5","5"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17330","E300","","E39860","아방가르드 인텔리전트","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17330","E300","","E33721","익스클루시브","","level5","2"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17331","E300 4매틱","","E35811","AMG 라인","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17331","E300 4매틱","","E33722","아방가르드","","level5","3"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17331","E300 4매틱","","E33723","익스클루시브","","level5","4"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17331","E300 4매틱","","E44550","익스클루시브 스탠다드","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17599","E200","","E35458","아방가르드","","level5","6"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17670","E220d 4매틱","","E41120","AMG 라인","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17670","E220d 4매틱","","E35675","아방가르드","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D17670","E220d 4매틱","","E35676","익스클루시브","","level5","1"
"A68","벤츠","B155","GLC클래스","C1586","GLC클래스","(16 ~ 23년)","D17682","GLC 220d 4매틱 쿠페","","E35724","프리미엄","","level5","1"
"A68","벤츠","B154","GLA클래스","C1030","GLA클래스","(14 ~ 20년)","D17750","GLA 220","","E35948","프리미엄","","level5","1"
"A68","벤츠","B169","S클래스","C327","S클래스(6세대)","(13 ~ 21년)","D17865","S63L AMG 4매틱+","","E36235","하이 퍼포먼스","","level5","2"
"A68","벤츠","B155","GLC클래스","C1586","GLC클래스","(16 ~ 23년)","D17950","GLC 350e 4매틱","","E36417","프리미엄","","level5","2"
"A68","벤츠","B150","CLS클래스","C2676","CLS클래스(3세대)","(18 ~ 23년)","D18030","CLS 400d 4매틱","","E36621","AMG 라인","","level5","2"
"A68","벤츠","B155","GLC클래스","C1586","GLC클래스","(16 ~ 23년)","D18979","GLC 300 4매틱","","E39404","AMG 라인","","level5","1"
"A68","벤츠","B155","GLC클래스","C1586","GLC클래스","(16 ~ 23년)","D18979","GLC 300 4매틱","","E39938","프리미엄","","level5","1"
"A68","벤츠","B150","CLS클래스","C2676","CLS클래스(3세대)","(18 ~ 23년)","D19005","CLS 450 4매틱","","E39477","AMG 라인","","level5","3"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D19008","E350 4매틱","","E39483","AMG 라인","","level5","4"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D19008","E350 4매틱","","E41290","AMG 라인에디션","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D19008","E350 4매틱","","E43712","익스클루시브","","level5","2"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D19136","E300e","","E39787","익스클루시브","","level5","1"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D19138","E250","","E39790","아방가르드","","level5","5"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D19138","E250","","E41119","익스클루시브","","level5","2"
"A68","벤츠","B150","CLS클래스","C2676","CLS클래스(3세대)","(18 ~ 23년)","D19193","CLS 300d","","E39866","AMG 라인","","level5","2"
"A68","벤츠","B153","E클래스","C2322","E클래스(5세대)","(16 ~ 23년)","D19216","E300e 4매틱","","E39937","익스클루시브","","level5","2"
"A68","벤츠","B172","스프린터","C2839","스프린터(2세대)","(06 ~ 18년)","D19227","3.0 디젤","","E39971","이코노미","","level5","1"
"A68","벤츠","B148","CLA클래스","C2842","CLA클래스(2세대)","(20 ~ 현재)","D19244","CLA250 4매틱","","E39996","AMG 라인","","level5","1"
"A68","벤츠","B1365","GLB클래스","C2980","GLB클래스","(20 ~ 현재)","D19963","GLB 250 4매틱","","E41413","7인승","","level5","2"
"A68","벤츠","B169","S클래스","C3046","S클래스(7세대)","(21 ~ 현재)","D20207","S350d","","E42209","에디션","","level5","1"
"A68","벤츠","B152","C클래스","C3218","C클래스(5세대)","(22 ~ 현재)","D20929","C300","","E42777","AMG 라인","","level5","1"
"A68","벤츠","B169","S클래스","C3046","S클래스(7세대)","(21 ~ 현재)","D21186","마이바흐 S680 4매틱","","E45976","버질 아블로 에디션","","level5","1"
"A68","벤츠","B152","C클래스","C3218","C클래스(5세대)","(22 ~ 현재)","D21633","C300 4매틱","","E43830","AMG 라인","","level5","2"
"A68","벤츠","B152","C클래스","C3218","C클래스(5세대)","(22 ~ 현재)","D21633","C300 4매틱","","E43829","아방가르드","","level5","1"
"A68","벤츠","B155","GLC클래스","C3335","GLC클래스(2세대)","(23 ~ 현재)","D22185","GLC 300 4매틱","","E46123","AMG 라인","","level5","1"
"A68","벤츠","B156","GLE클래스","C2796","GLE클래스(4세대)","(19 ~ 현재)","D22277","GLE 450d 4매틱 쿠페","","E47093","AMG 라인","","level5","1"
"A68","벤츠","B153","E클래스","C3503","E클래스(6세대)","(24 ~ 현재)","D22449","E200","","E45509","아방가르드","","level5","3"
"A68","벤츠","B153","E클래스","C3503","E클래스(6세대)","(24 ~ 현재)","D22451","E300 4매틱","","E45511","익스클루시브","","level5","1"
"A68","벤츠","B153","E클래스","C3503","E클래스(6세대)","(24 ~ 현재)","D22452","E450 4매틱","","E45513","익스클루시브","","level5","1"
"A70","아우디","B178","A4","C349","A4(4세대)","(08 ~ 16년)","D10717","30 TDI","","E23954","다이나믹","","level5","1"
"A70","아우디","B178","A4","C349","A4(4세대)","(08 ~ 16년)","D10718","35 TDI 콰트로","","E23956","다이나믹","","level5","3"
"A70","아우디","B178","A4","C349","A4(4세대)","(08 ~ 16년)","D10718","35 TDI 콰트로","","E32661","컴포트 에디션","","level5","2"
"A70","아우디","B178","A4","C349","A4(4세대)","(08 ~ 16년)","D10719","40 TFSI 콰트로","","E23958","다이나믹","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D10723","35 TDI","","E23965","다이나믹","","level5","2"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D10723","35 TDI","","E32659","컴포트","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D10723","35 TDI","","E32658","프리미엄","","level5","3"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D10724","40 TFSI 콰트로","","E33572","다이나믹","","level5","1"
"A70","아우디","B185","Q7","C356","Q7","(06 ~ 16년)","D10731","35 TDI 콰트로","","E23978","다이나믹","","level5","1"
"A70","아우디","B181","A7","C352","A7","(10 ~ 17년)","D10954","55 TDI 콰트로","","E24416","다이나믹","","level5","1"
"A70","아우디","B182","A8","C353","A8(3세대)","(10 ~ 18년)","D10964","60 TFSI 콰트로 LWB","","E24428","5시트","","level5","1"
"A70","아우디","B184","Q5","C355","Q5","(08 ~ 17년)","D10965","35 TDI 콰트로","","E24431","다이나믹","","level5","2"
"A70","아우디","B184","Q5","C355","Q5","(08 ~ 17년)","D10966","45 TDI 콰트로","","E24433","다이나믹","","level5","1"
"A70","아우디","B177","A3","C1182","A3(2세대)","(03 ~ 14년)","D12607","2.0 TFSI","","E26618","다이나믹","","level5","1"
"A70","아우디","B183","Q3","C354","Q3","(11 ~ 17년)","D15799","2.0 TDI 콰트로","","E30837","다이나믹","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D16938","40 TDI 콰트로","","E32655","프리미엄","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D16941","40 TFSI","","E36782","프리미엄","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D16941","40 TFSI","","E36783","프리미엄 밀라노","","level5","1"
"A70","아우디","B177","A3","C348","A3(3세대)","(14 ~ 20년)","D16942","35 TDI 스포트백","","E36633","다이나믹","","level5","2"
"A70","아우디","B177","A3","C348","A3(3세대)","(14 ~ 20년)","D16942","35 TDI 스포트백","","E32663","다이나믹 스포츠에디션","","level5","2"
"A70","아우디","B179","A5","C350","A5","(07 ~ 16년)","D16943","35 TDI 콰트로 스포트백","","E32664","다이나믹","","level5","1"
"A70","아우디","B179","A5","C350","A5","(07 ~ 16년)","D16943","35 TDI 콰트로 스포트백","","E44569","디자인 에디션","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D17212","35 TDI 콰트로","","E33455","컴포트","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D17212","35 TDI 콰트로","","E33456","프리미엄","","level5","1"
"A70","아우디","B185","Q7","C1603","Q7(2세대)","(16 ~ 현재)","D17232","45 TDI 콰트로","","E33516","프리미엄","","level5","1"
"A70","아우디","B178","A4","C2257","A4(5세대)","(16 ~ 25년)","D17287","45 TFSI","","E33633","프리미엄","","level5","1"
"A70","아우디","B177","A3","C348","A3(3세대)","(14 ~ 20년)","D18034","25 TDI 스포트백","","E36634","다이나믹","","level5","1"
"A70","아우디","B179","A5","C2788","A5(2세대)","(17 ~ 25년)","D18969","45TFSI 콰트로 스포트백","","E39393","프리미엄","","level5","1"
"A70","아우디","B180","A6","C2809","A6(5세대)","(19 ~ 현재)","D19080","45 TFSI 콰트로","","E39660","프리미엄","","level5","12"
"A70","아우디","B178","A4","C2257","A4(5세대)","(16 ~ 25년)","D19149","40 TFSI","","E39818","프리미엄","","level5","1"
"A70","아우디","B180","A6","C2809","A6(5세대)","(19 ~ 현재)","D19197","40 TDI","","E39878","프리미엄","","level5","2"
"A70","아우디","B1281","Q8","C2851","Q8","(20 ~ 현재)","D19296","45 TDI 콰트로","","E40090","프리미엄","","level5","2"
"A70","아우디","B1281","Q8","C2851","Q8","(20 ~ 현재)","D19297","50 TDI 콰트로","","E40091","프리미엄","","level5","1"
"A70","아우디","B184","Q5","C2936","Q5(2세대)","(18 ~ 25년)","D19783","45 TFSI 콰트로","","E40628","프리미엄","","level5","2"
"A70","아우디","B178","A4","C2257","A4(5세대)","(16 ~ 25년)","D19842","40 TDI 콰트로","","E40725","프리미엄","","level5","1"
"A70","아우디","B184","Q5","C2936","Q5(2세대)","(18 ~ 25년)","D19849","40 TDI 콰트로","","E40742","프리미엄","","level5","1"
"A70","아우디","B185","Q7","C1603","Q7(2세대)","(16 ~ 현재)","D19862","50 TDI 콰트로","","E40766","프리미엄","","level5","1"
"A70","아우디","B183","Q3","C2943","Q3(2세대)","(20 ~ 현재)","D19863","35 TDI 스포트백","","E40768","프리미엄","","level5","1"
"A70","아우디","B180","A6","C2809","A6(5세대)","(19 ~ 현재)","D19876","45 TFSI","","E40816","프리미엄","","level5","9"
"A70","아우디","B181","A7","C2850","A7(2세대)","(20 ~ 현재)","D19878","45 TDI 콰트로","","E40818","프리미엄","","level5","2"
"A70","아우디","B185","Q7","C1603","Q7(2세대)","(16 ~ 현재)","D20268","55 TFSI 콰트로","","E41548","프리미엄","","level5","1"
"A70","아우디","B1281","Q8","C2851","Q8","(20 ~ 현재)","D20269","55 TFSI 콰트로","","E41549","프리미엄","","level5","1"
"A70","아우디","B184","Q5","C2936","Q5(2세대)","(18 ~ 25년)","D20560","40 TDI 콰트로 스포트백","","E42146","프리미엄","","level5","1"
"A70","아우디","B184","Q5","C2936","Q5(2세대)","(18 ~ 25년)","D20620","45 TFSI 콰트로 스포트백","","E42275","프리미엄","","level5","1"
"A70","아우디","B177","A3","C3285","A3(4세대)","(21 ~ 현재)","D21398","40 TFSI","","E43393","프리미엄","","level5","1"
"A70","아우디","B1614","Q4 e-트론","C3334","Q4 e-트론","(22 ~ 현재)","D21568","40","","E43684","프리미엄","","level5","3"
"A70","아우디","B177","A3","C348","A3(3세대)","(14 ~ 20년)","D4190","2.0 TDI","","E21879","다이나믹","","level5","1"
"A70","아우디","B178","A4","C349","A4(4세대)","(08 ~ 16년)","D9415","2.0 TFSI 콰트로","","E21898","다이나믹","","level5","1"
"A70","아우디","B178","A4","C349","A4(4세대)","(08 ~ 16년)","D9421","2.0 TDI 콰트로","","E21895","다이나믹","","level5","2"
"A70","아우디","B179","A5","C350","A5","(07 ~ 16년)","D9427","2.0 TDI 콰트로 스포트백","","E21906","다이나믹","","level5","1"
"A70","아우디","B180","A6","C351","A6(4세대)","(11 ~ 19년)","D9436","3.0 TFSI 콰트로","","E21927","다이나믹","","level5","1"
"A70","아우디","B181","A7","C352","A7","(10 ~ 17년)","D9444","3.0 TFSI 콰트로","","E21932","다이나믹","","level5","1"
"A70","아우디","B184","Q5","C355","Q5","(08 ~ 17년)","D9478","2.0 TDI 콰트로","","E21976","다이나믹","","level5","2"
"A70","아우디","B185","Q7","C356","Q7","(06 ~ 16년)","D9481","4.2 TDI 콰트로","","E21986","프레스티지","","level5","1"
"A71","폭스바겐","B214","폴로","C1136","더 뉴폴로(5세대)","(08 ~ 17년)","D11982","1.4 TDI","","E25731","R라인","","level5","1"
"A71","폭스바겐","B209","제타","C1165","제타(6세대)","(11 ~ 16년)","D12380","2.0 TDI 블루모션","","E26276","프리미엄","","level5","1"
"A71","폭스바겐","B206","비틀","C1171","뉴비틀","(98 ~ 12년)","D12480","2.0","","E26413","STD","","level5","1"
"A71","폭스바겐","B204","골프","C1180","골프(6세대)","(09 ~ 13년)","D12589","1.6 TDI 블루모션","","E30858","스타일에디션","","level5","2"
"A71","폭스바겐","B204","골프","C372","골프(7세대)","(13 ~ 20년)","D15818","1.4 TSI","","E30865","프리미엄","","level5","1"
"A71","폭스바겐","B212","파사트","C2639","파사트 GT(8세대)","(18 ~ 22년)","D17855","2.0 TDI","","E36214","프레스티지","","level5","2"
"A71","폭스바겐","B211","티구안","C2641","티구안(2세대)","(17 ~ 현재)","D17945","2.0 TDI","","E36399","프레스티지","","level5","4"
"A71","폭스바겐","B211","티구안","C2641","티구안(2세대)","(17 ~ 현재)","D17945","2.0 TDI","","E36398","프리미엄","","level5","6"
"A71","폭스바겐","B211","티구안","C2641","티구안(2세대)","(17 ~ 현재)","D17946","2.0 TDI 4모션","","E36400","프레스티지","","level5","1"
"A71","폭스바겐","B1173","아테온","C2634","아테온","(18 ~ 24년)","D18092","2.0 TDI","","E36803","엘레강스 프레스티지","","level5","1"
"A71","폭스바겐","B1173","아테온","C2634","아테온","(18 ~ 24년)","D18092","2.0 TDI","","E36802","엘레강스 프리미엄","","level5","1"
"A71","폭스바겐","B1173","아테온","C2634","아테온","(18 ~ 24년)","D18092","2.0 TDI","","E42548","프레스티지","","level5","4"
"A71","폭스바겐","B204","골프","C372","골프(7세대)","(13 ~ 20년)","D1812","2.0 TDI","","E24230","40주년 에디션","","level5","1"
"A71","폭스바겐","B204","골프","C372","골프(7세대)","(13 ~ 20년)","D1812","2.0 TDI","","E22044","프리미엄","","level5","4"
"A71","폭스바겐","B206","비틀","C374","더 비틀","(12 ~ 19년)","D1824","2.0 TDI","","E22049","프리미엄","","level5","1"
"A71","폭스바겐","B210","투아렉","C2841","투아렉(3세대)","(20 ~ 현재)","D19238","3.0 TDI","","E39987","프레스티지","","level5","3"
"A71","폭스바겐","B209","제타","C3001","제타(7세대)","(20 ~ 현재)","D20029","1.4 TSI","","E41166","프레스티지","","level5","2"
"A71","폭스바겐","B1404","티록","C3043","티록","(21 ~ 22년)","D20206","2.0 TDI","","E41472","프레스티지","","level5","1"
"A71","폭스바겐","B211","티구안","C2641","티구안(2세대)","(17 ~ 현재)","D21491","올스페이스 2.0 TSI","","E43538","프레스티지","","level5","1"
"A71","폭스바겐","B1615","ID.4","C3336","ID.4","(22 ~ 현재)","D21581","EV","","E43707","프로","","level5","3"
"A71","폭스바겐","B211","티구안","C380","티구안","(07 ~ 16년)","D9530","2.0 TDI 블루모션","","E32436","컴포트","","level5","2"
"A71","폭스바겐","B211","티구안","C380","티구안","(07 ~ 16년)","D9530","2.0 TDI 블루모션","","E22068","프리미엄","","level5","4"
"A74","볼보","B258","XC90","C1390","XC90(2세대)","(15 ~ 현재)","D14952","T6 AWD","","E36362","모멘텀","","level5","1"
"A74","볼보","B258","XC90","C1390","XC90(2세대)","(15 ~ 현재)","D14952","T6 AWD","","E33505","인스크립션","","level5","1"
"A74","볼보","B258","XC90","C1390","XC90(2세대)","(15 ~ 현재)","D14953","D5 AWD","","E33503","인스크립션","","level5","1"
"A74","볼보","B252","V40","C1557","V40 크로스컨트리","(15 ~ 19년)","D17013","D3","","E32921","모멘텀","","level5","1"
"A74","볼보","B256","XC60","C2616","XC60(2세대)","(17 ~ 현재)","D17773","D4 AWD","","E36005","인스크립션","","level5","1"
"A74","볼보","B256","XC60","C2616","XC60(2세대)","(17 ~ 현재)","D17923","T8 AWD","","E40979","R 디자인","","level5","2"
"A74","볼보","B256","XC60","C2616","XC60(2세대)","(17 ~ 현재)","D17924","D5 AWD","","E36365","인스크립션","","level5","1"
"A74","볼보","B1198","XC40","C2679","XC40","(18 ~ 현재)","D17977","2.0 T4 AWD","","E36514","인스크립션","","level5","1"
"A74","볼보","B254","V60","C2739","V60 크로스컨트리(2세대)","(19 ~ 현재)","D18210","2.0 T5 AWD","","E37014","프로","","level5","1"
